train_acc_list,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94.4609,95.0156,96.3164,96.8438,96.5039,96.9844,97.3242,97.2969,97.9922,98.0586,98.082,98.1133,98.5234,98.1172,98.5859,97.9883,98.4609,98.1914,98.4648,98.0508,97.9336,98.0508,98.1523,98.3203,98.4453,98.4375,98.5352,98.5625,98.418,98.4297,98.5469,98.5391,98.3398,98.4219,98.418,98.3828,98.5391,98.4023,98.4961,98.5078,98.7656,98.4297,98.4297,98.7031,98.5117,98.4219,98.4453,98.7266,98.6367,98.5977,98.7344,98.8633,98.4961,98.4492,98.4219,98.2812,98.6953,98.5586,98.625,98.6445,98.7578,98.7422,98.6211,98.8164,98.6875,98.4688,98.7109,98.668,98.5078,98.875,98.6445,98.6328,98.7188,98.6602,98.8203,98.7031,98.7656,98.7852,98.8086,98.7891,98.5977,99.0195,98.7109,98.9531,98.7578,98.8711,98.8555,98.8945,98.8867,98.8438,98.7617,98.5859,98.793,98.957,98.7109,99.0977,98.8164,98.9336,99.0312,98.8594
val_acc_list,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95.4087,96.4873,95.9917,96.808,96.7963,96.7875,97.2073,96.9246,97.3268,97.1315,97.4755,97.4347,97.4347,97.4318,97.5105,97.4639,97.4697,97.3997,97.5542,97.4813,97.4843,97.3239,97.4056,97.3939,97.3939,97.5426,97.5222,97.4347,97.493,97.4813,97.4056,97.3472,97.4988,97.4056,97.4405,97.4522,97.4988,97.4493,97.5338,97.4201,97.4609,97.5863,97.4493,97.5513,97.5309,97.4843,97.5134,97.5017,97.423,97.4697,97.4901,97.5017,97.4201,97.4143,97.5192,97.6009,97.4172,97.5251,97.5979,97.6388,97.5076,97.4988,97.4085,97.4813,97.5834,97.4026,97.5571,97.3968,97.6388,97.5134,97.5513,97.4959,97.4639,97.5105,97.6009,97.6067,97.6271,97.6038,97.4493,97.4843,97.5863,97.595,97.5134,97.6329,97.528,97.5601,97.6154,97.6096,97.7437,97.6154,97.665,97.6592,97.5455,97.5367,97.6796,97.6941,97.6096,97.6154,97.6796,97.5251
